pickup_datetime,pickup_latitude,pickup_longitude,uber_base,trip_distance,fare_amount,driver_rating,vehicle_type,ride_status,payment_method,hour,day,month
2014-04-29 22:21:00,40.7261,-73.9873,B02682,11.89517484414892,297.379371103723,4.775333077489194,SUV,Completed,UPI,22,Tuesday,April
2014-04-28 06:30:00,40.7702,-73.9803,B02598,18.972283840759086,474.3070960189772,3.771269565681647,SUV,Completed,Card,6,Monday,April
2014-04-12 12:27:00,40.7181,-74.0003,B02682,1.0936375248774608,27.34093812193652,4.225440521083219,Sedan,Completed,Cash,12,Saturday,April
2014-04-28 16:31:00,40.7031,-74.011,B02598,2.195691565385582,54.89228913463955,3.779530296021996,SUV,Completed,UPI,16,Monday,April
2014-04-30 20:35:00,40.756,-73.973,B02682,2.9611270976620823,74.02817744155206,3.612725822230147,SUV,Completed,Cash,20,Wednesday,April
2014-04-28 07:31:00,40.6778,-74.0124,B02682,19.812997394424983,495.3249348606246,3.822159768742531,SUV,Completed,Card,7,Monday,April
2014-04-03 15:19:00,40.7506,-73.9945,B02617,11.375443865138838,284.38609662847097,3.56404426820759,SUV,Completed,Cash,15,Thursday,April
2014-04-09 07:40:00,40.7589,-73.9937,B02682,10.31501979994358,257.8754949985895,4.890288410925958,Sedan,Completed,Card,7,Wednesday,April
2014-04-28 15:38:00,40.7139,-74.0124,B02682,5.242364795219343,131.05911988048356,4.313333525303822,SUV,Completed,UPI,15,Monday,April
2014-04-25 23:51:00,40.7333,-74.005,B02682,9.07938164852842,226.9845412132105,3.82635639242138,Mini,Completed,Card,23,Friday,April
2014-04-10 20:41:00,40.8269,-73.9233,B02617,15.431008387087424,385.7752096771856,4.130195207982811,SUV,Completed,UPI,20,Thursday,April
2014-04-25 08:53:00,40.7711,-73.9569,B02617,16.511344001326798,412.78360003316993,4.5277177409034834,Mini,Completed,UPI,8,Friday,April
2014-04-30 20:00:00,40.755,-73.9688,B02512,12.47610243028116,311.90256075702905,4.702535685470096,Sedan,Completed,Cash,20,Wednesday,April
2014-04-23 18:10:00,40.753,-73.9812,B02617,19.978302279225066,499.4575569806266,3.768291546751304,Mini,Cancelled,Cash,18,Wednesday,April
2014-04-30 21:55:00,40.7035,-73.9947,B02682,5.783831816260522,144.59579540651305,4.693713435830465,Sedan,Completed,UPI,21,Wednesday,April
2014-04-15 07:14:00,40.7149,-73.9795,B02598,2.1680585421727345,54.201463554318366,4.292808780767474,Sedan,Completed,Cash,7,Tuesday,April
2014-04-09 16:04:00,40.7743,-73.961,B02512,5.147092732485159,128.677318312129,3.749997203796053,Sedan,Completed,UPI,16,Wednesday,April
2014-04-23 19:40:00,40.7538,-73.9997,B02682,4.677258292697964,116.93145731744907,3.534354980109494,Sedan,Completed,UPI,19,Wednesday,April
2014-04-19 02:45:00,40.7444,-74.0067,B02617,10.413582612037407,260.33956530093525,4.903874432982697,Mini,Completed,Card,2,Saturday,April
2014-04-09 21:38:00,40.7516,-73.9765,B02617,7.502134862052384,187.5533715513096,3.85692882601712,Sedan,Completed,Card,21,Wednesday,April
2014-04-10 20:57:00,40.7137,-74.0086,B02617,7.8079705453469535,195.19926363367384,4.3838533655122855,Mini,Completed,UPI,20,Thursday,April
2014-04-07 19:53:00,40.7404,-74.0057,B02598,7.439959640033295,185.9989910008324,3.800949883098008,Sedan,Completed,Card,19,Monday,April
2014-04-16 12:41:00,40.7564,-73.9977,B02682,2.1141155591883694,52.85288897970924,4.9891654908676575,SUV,Completed,Cash,12,Wednesday,April
2014-04-30 12:51:00,40.7508,-73.9785,B02598,4.278355472817141,106.95888682042852,4.370552737670436,Sedan,Completed,Cash,12,Wednesday,April
2014-04-20 02:09:00,40.7164,-74.0031,B02617,13.68242634605625,342.06065865140624,4.851639880326754,Sedan,Completed,UPI,2,Sunday,April
2014-04-28 13:02:00,40.6837,-73.9911,B02682,7.382538464591124,184.5634616147781,4.112407054026521,Sedan,Completed,UPI,13,Monday,April
2014-04-01 14:37:00,40.7635,-73.9747,B02598,12.646176167064985,316.1544041766246,3.731137743864201,Mini,Completed,Card,14,Tuesday,April
2014-04-10 15:08:00,40.674,-73.9784,B02682,16.52153542784821,413.0383856962053,4.587195458110615,SUV,Completed,Card,15,Thursday,April
2014-04-07 19:54:00,40.7376,-73.9996,B02682,17.19868965210336,429.96724130258406,3.853112579148642,Sedan,Completed,Card,19,Monday,April
2014-04-11 13:38:00,40.7467,-74.0077,B02682,17.7769557631756,444.42389407939,4.714941556965023,Mini,Completed,UPI,13,Friday,April
2014-04-18 22:16:00,40.7244,-73.9976,B02682,16.670879196315795,416.7719799078949,4.530027840124953,SUV,Completed,UPI,22,Friday,April
2014-04-18 00:22:00,40.7122,-74.0106,B02682,12.323484778145334,308.08711945363336,4.678684444398467,SUV,Cancelled,Cash,0,Friday,April
2014-04-12 15:01:00,40.7709,-73.8659,B02598,16.85109384257779,421.2773460644447,4.897557243654968,SUV,Cancelled,Cash,15,Saturday,April
2014-04-02 13:28:00,40.7741,-73.8721,B02682,11.025298305363124,275.6324576340781,3.874656675447516,SUV,Completed,Card,13,Wednesday,April
2014-04-16 08:03:00,40.7336,-73.9841,B02617,9.6970640610891,242.4266015272275,4.872175944666324,SUV,Completed,UPI,8,Wednesday,April
2014-04-04 13:42:00,40.7055,-74.0163,B02598,17.515369679745827,437.8842419936457,4.06557502474748,Sedan,Completed,Card,13,Friday,April
2014-04-05 17:57:00,40.7153,-74.0088,B02598,2.135520254698138,53.38800636745346,4.545323556865926,Mini,Completed,Cash,17,Saturday,April
2014-04-05 21:10:00,40.7665,-73.9883,B02598,5.126214230559462,128.15535576398656,4.6231971018026,Mini,Completed,Cash,21,Saturday,April
2014-04-09 06:00:00,40.7092,-73.9477,B02598,11.318298157960715,282.95745394901786,4.697207059765709,Sedan,Completed,UPI,6,Wednesday,April
2014-04-25 18:56:00,40.74,-74.001,B02617,13.750075570821458,343.7518892705365,3.534228629536318,Sedan,Completed,UPI,18,Friday,April
2014-04-05 18:41:00,40.6853,-73.9333,B02682,11.795819764573448,294.8954941143362,4.895155554500017,SUV,Completed,Cash,18,Saturday,April
2014-04-24 11:13:00,41.0473,-73.5417,B02512,6.839874680985407,170.99686702463518,4.248651448440925,SUV,Completed,Card,11,Thursday,April
2014-04-11 13:37:00,40.7727,-73.9892,B02682,5.118410181375362,127.96025453438403,3.813742402918411,Sedan,Completed,UPI,13,Friday,April
2014-04-23 04:42:00,40.7464,-73.9797,B02598,15.80420587372691,395.1051468431728,3.9514609492183776,SUV,Completed,Card,4,Wednesday,April
2014-04-15 18:17:00,40.7445,-73.9948,B02682,12.050764982446015,301.2691245611504,3.7942492677173374,Mini,Completed,UPI,18,Tuesday,April
2014-04-01 17:01:00,40.7523,-73.9698,B02682,12.557420581975544,313.9355145493886,4.337907370322528,Sedan,Completed,Card,17,Tuesday,April
2014-04-01 14:35:00,40.7347,-73.9863,B02617,19.89618142757205,497.4045356893012,4.896916619486708,SUV,Completed,Card,14,Tuesday,April
2014-04-29 20:24:00,40.735,-74.1647,B02617,15.287660189693506,382.19150474233766,4.636509922110153,Sedan,Completed,Cash,20,Tuesday,April
2014-04-02 20:52:00,40.7486,-73.9908,B02617,17.443351070068267,436.0837767517067,3.778473676842689,SUV,Completed,UPI,20,Wednesday,April
2014-04-26 08:02:00,40.7064,-73.9523,B02682,19.56163467756465,489.0408669391164,3.771247061421447,Sedan,Completed,Cash,8,Saturday,April
2014-04-02 07:14:00,40.7608,-73.9787,B02682,11.477956208502592,286.9489052125648,3.6591221161085854,Sedan,Completed,UPI,7,Wednesday,April
2014-04-01 21:33:00,40.6843,-73.9775,B02682,8.510206991130236,212.7551747782559,4.079888396426533,Mini,Completed,UPI,21,Tuesday,April
2014-04-05 23:19:00,40.7457,-73.9802,B02682,11.497650318215529,287.4412579553881,3.509162854072173,SUV,Cancelled,Card,23,Saturday,April
2014-04-20 08:08:00,40.8532,-73.9375,B02617,12.993246022253334,324.83115055633334,4.399476702576197,SUV,Completed,Cash,8,Sunday,April
2014-04-24 20:15:00,40.7741,-73.8727,B02512,15.43788287994235,385.9470719985587,4.2191603762355205,Sedan,Completed,Cash,20,Thursday,April
2014-04-29 10:20:00,40.7591,-73.9938,B02682,8.9132237544219,222.83059386054748,3.9876810730192753,Mini,Completed,Cash,10,Tuesday,April
2014-04-01 22:06:00,40.735,-73.9815,B02682,13.134852647938208,328.3713161984552,4.577210441403764,SUV,Completed,Card,22,Tuesday,April
2014-04-19 21:33:00,40.7554,-73.9872,B02682,12.722625940055517,318.0656485013879,3.679883222923706,Sedan,Completed,Card,21,Saturday,April
2014-04-29 17:34:00,40.7554,-73.9767,B02512,16.533122709573597,413.32806773933993,3.98832523000733,Sedan,Completed,UPI,17,Tuesday,April
2014-04-07 18:47:00,40.7525,-73.9842,B02512,7.961934744372092,199.04836860930232,4.611776620768464,Sedan,Completed,Card,18,Monday,April
2014-04-27 16:25:00,40.6759,-74.0107,B02598,18.39566454972567,459.89161374314176,4.255136098677549,Sedan,Cancelled,Cash,16,Sunday,April
2014-04-25 14:30:00,40.7733,-73.9621,B02682,9.356140234535866,233.90350586339665,4.207587836647559,Sedan,Completed,Cash,14,Friday,April
2014-04-13 16:00:00,40.7445,-73.9729,B02617,17.387293324888024,434.6823331222006,4.982677156869124,Mini,Completed,Cash,16,Sunday,April
2014-04-16 00:03:00,40.7266,-73.9994,B02682,11.983968349014225,299.5992087253556,3.814766665235495,SUV,Completed,Card,0,Wednesday,April
2014-04-13 23:31:00,40.7728,-73.9655,B02682,12.779629404673562,319.49073511683906,4.963756556385316,SUV,Completed,UPI,23,Sunday,April
2014-04-21 17:16:00,40.7057,-74.0081,B02682,7.592591080322184,189.8147770080546,4.505528432835221,SUV,Completed,Card,17,Monday,April
2014-04-17 22:36:00,40.7685,-73.9849,B02682,3.403812982105192,85.0953245526298,4.298282942957183,SUV,Completed,Cash,22,Thursday,April
2014-04-03 18:28:00,40.7598,-73.9722,B02617,16.669213230859064,416.7303307714766,4.207316824415846,Sedan,Completed,UPI,18,Thursday,April
2014-04-25 21:37:00,40.7283,-74.0054,B02512,19.174427761931877,479.36069404829686,4.563769338826171,Sedan,Completed,Cash,21,Friday,April
2014-04-10 17:56:00,40.7052,-73.9446,B02682,16.16195470374366,404.0488675935915,4.371846112406421,SUV,Completed,UPI,17,Thursday,April
2014-04-30 19:57:00,40.7584,-73.973,B02682,1.867734394282501,46.69335985706253,4.589011201444512,SUV,Completed,Card,19,Wednesday,April
2014-04-20 01:22:00,40.7491,-73.992,B02682,15.69759427843956,392.439856960989,3.702570052546706,Sedan,Completed,Card,1,Sunday,April
2014-04-03 23:45:00,40.7936,-73.9405,B02598,18.751039736442877,468.7759934110719,4.374547655567393,Mini,Completed,Card,23,Thursday,April
2014-04-24 05:08:00,40.7436,-73.9929,B02682,17.82895263034685,445.72381575867126,4.626281667464184,Sedan,Completed,UPI,5,Thursday,April
2014-04-06 16:59:00,40.7654,-73.9753,B02598,16.377592032728153,409.4398008182038,3.984164349437436,SUV,Completed,Card,16,Sunday,April
2014-04-24 15:48:00,40.7223,-73.9943,B02617,14.208104396528896,355.2026099132224,4.162823774311555,Sedan,Completed,Cash,15,Thursday,April
2014-04-10 21:41:00,40.7301,-73.9895,B02617,17.445250872961275,436.13127182403184,3.9828645954237594,Mini,Completed,Card,21,Thursday,April
2014-04-29 18:17:00,40.7636,-73.9755,B02598,4.419055657496396,110.4763914374099,3.692370835228013,Sedan,Cancelled,UPI,18,Tuesday,April
2014-04-24 16:27:00,40.7522,-73.9818,B02682,6.787958740337181,169.69896850842952,3.73016393640892,SUV,Completed,UPI,16,Thursday,April
2014-04-01 16:14:00,40.734,-73.9892,B02682,17.07687555602082,426.9218889005205,3.557001208014706,SUV,Completed,Card,16,Tuesday,April
2014-04-02 06:06:00,40.6644,-73.9888,B02617,17.859783543937624,446.4945885984406,3.504257410551387,SUV,Completed,Card,6,Wednesday,April
2014-04-16 09:17:00,40.7193,-73.9998,B02682,8.074112700936114,201.85281752340285,3.5925030044093167,Mini,Completed,UPI,9,Wednesday,April
2014-04-05 22:45:00,40.7589,-73.8648,B02682,1.0535068494082775,26.33767123520694,4.239329484274704,Sedan,Cancelled,Card,22,Saturday,April
2014-04-18 12:04:00,40.7603,-73.9813,B02682,9.604247226500709,240.1061806625177,3.932327849256065,SUV,Completed,Card,12,Friday,April
2014-04-30 13:39:00,40.7904,-73.9675,B02617,9.672387172634036,241.8096793158509,3.9702767148390152,Mini,Completed,UPI,13,Wednesday,April
2014-04-07 16:59:00,40.7421,-74.0008,B02617,8.266614387506033,206.66535968765083,3.776341637965883,Sedan,Completed,Cash,16,Monday,April
2014-04-16 23:32:00,40.7282,-73.9886,B02617,17.230811649571564,430.7702912392891,3.511045266726722,SUV,Completed,Cash,23,Wednesday,April
2014-04-10 14:32:00,40.7033,-74.0116,B02682,7.90922037550027,197.7305093875068,4.458199981844324,SUV,Completed,UPI,14,Thursday,April
2014-04-20 12:39:00,40.7306,-73.9848,B02682,9.010738943311956,225.2684735827989,4.378039547685795,SUV,Completed,Card,12,Sunday,April
2014-04-04 19:03:00,40.7861,-73.9688,B02682,7.954294968528377,198.85737421320945,4.365203883511479,Sedan,Completed,Cash,19,Friday,April
2014-04-22 22:35:00,40.7475,-74.0082,B02617,8.137198066134983,203.4299516533746,4.001194519818095,SUV,Completed,UPI,22,Tuesday,April
2014-04-02 15:27:00,40.7146,-73.9635,B02598,15.596185147324135,389.9046286831034,4.938844029523245,Mini,Completed,Card,15,Wednesday,April
2014-04-23 07:20:00,40.7669,-73.9539,B02764,17.304726869962842,432.6181717490711,4.508140160027059,Mini,Completed,Card,7,Wednesday,April
2014-04-06 01:25:00,40.6913,-73.9898,B02682,6.562950124052034,164.07375310130087,3.6158166416150817,SUV,Completed,Cash,1,Sunday,April
2014-04-03 17:24:00,40.7739,-73.8716,B02682,2.761022850847332,69.02557127118328,4.090538989211358,Mini,Completed,Cash,17,Thursday,April
2014-04-15 19:46:00,40.7465,-74.0083,B02598,6.992100446631314,174.80251116578285,4.1555403883781645,Mini,Completed,Cash,19,Tuesday,April
2014-04-07 13:52:00,40.7567,-73.9768,B02598,3.3856215378183023,84.64053844545757,4.910447766129354,Mini,Completed,UPI,13,Monday,April
2014-04-22 22:04:00,40.7138,-74.0145,B02682,9.698738215625102,242.46845539062755,4.20575478366885,Mini,Completed,Cash,22,Tuesday,April
2014-04-06 15:29:00,40.7495,-73.9917,B02682,15.87490756661159,396.8726891652897,4.522965740479894,SUV,Completed,Card,15,Sunday,April
2014-04-13 18:34:00,40.7,-73.9233,B02598,8.082020915918815,202.05052289797035,4.624202349649354,Mini,Completed,Card,18,Sunday,April
2014-04-04 19:40:00,40.7696,-73.9843,B02617,4.699678662524525,117.49196656311312,4.659357187858936,SUV,Completed,Card,19,Friday,April
2014-04-05 22:13:00,40.6834,-73.9755,B02682,8.639816740753343,215.9954185188336,4.586180399113998,Mini,Completed,Card,22,Saturday,April
2014-04-21 15:49:00,40.6449,-73.7822,B02682,12.709927639440298,317.74819098600744,4.301852215097377,Mini,Completed,Card,15,Monday,April
2014-04-25 06:54:00,40.7765,-73.96,B02682,11.909913858294583,297.7478464573646,4.364264788395176,SUV,Completed,UPI,6,Friday,April
2014-04-26 19:48:00,40.7158,-74.0036,B02598,4.648087686383647,116.20219215959118,4.7759525539252525,SUV,Completed,Cash,19,Saturday,April
2014-04-04 22:30:00,40.7343,-74.0026,B02598,7.723764747524535,193.09411868811335,4.99742847020776,SUV,Cancelled,UPI,22,Friday,April
2014-04-05 07:01:00,40.6903,-73.9604,B02617,4.180072528690845,104.50181321727112,4.9329874072811615,Sedan,Completed,Card,7,Saturday,April
2014-04-11 20:57:00,40.7493,-73.9799,B02682,12.70077779753435,317.5194449383588,4.04582584340544,Sedan,Completed,Cash,20,Friday,April
2014-04-28 19:25:00,40.6417,-73.7889,B02682,19.105518260558604,477.6379565139651,4.8464140113536605,Sedan,Completed,Cash,19,Monday,April
2014-04-25 21:18:00,40.7032,-73.9896,B02682,13.52172006035048,338.043001508762,4.314878468775372,Sedan,Cancelled,Cash,21,Friday,April
2014-04-13 17:26:00,40.7482,-73.989,B02598,9.276198815944513,231.9049703986128,4.490569169743109,SUV,Completed,Cash,17,Sunday,April
2014-04-02 20:06:00,40.7219,-73.9973,B02682,16.083906838349165,402.0976709587291,4.730019662842035,Mini,Completed,Card,20,Wednesday,April
2014-04-20 12:28:00,40.728,-73.996,B02598,13.975669282588951,349.39173206472384,4.618660206927464,Sedan,Completed,Card,12,Sunday,April
2014-04-03 14:14:00,40.7951,-73.9716,B02598,18.166325487181325,454.1581371795331,4.4235118502527895,Sedan,Completed,Card,14,Thursday,April
2014-04-08 14:12:00,40.7243,-73.9977,B02682,15.072050195264326,376.80125488160814,4.937377969318672,Mini,Completed,UPI,14,Tuesday,April
2014-04-03 18:44:00,40.7523,-73.9898,B02617,1.5755749170960498,39.38937292740125,4.867404929971096,SUV,Completed,Cash,18,Thursday,April
2014-04-10 19:35:00,40.7494,-73.9776,B02617,4.048750931045615,101.21877327614035,3.9192646625455274,SUV,Completed,UPI,19,Thursday,April
2014-04-11 19:11:00,40.7435,-73.9726,B02617,7.769062012454264,194.22655031135665,3.776942659585264,Mini,Cancelled,Cash,19,Friday,April
2014-04-13 15:04:00,40.7613,-73.978,B02682,16.738762012374313,418.4690503093578,3.5027854210518305,SUV,Completed,Card,15,Sunday,April
2014-04-02 22:28:00,40.7741,-73.8724,B02598,7.839715773961291,195.99289434903227,3.952430928294224,SUV,Completed,Cash,22,Wednesday,April
2014-04-22 07:16:00,40.7311,-73.984,B02598,4.068724704264266,101.71811760660664,3.820206792461635,Mini,Completed,Cash,7,Tuesday,April
2014-04-20 10:45:00,40.7302,-73.9805,B02682,8.272679568865476,206.8169892216369,3.807628657299184,Mini,Completed,Cash,10,Sunday,April
2014-04-27 21:20:00,40.7682,-73.862,B02682,17.763944037677593,444.0986009419398,3.626015133794981,Sedan,Completed,Cash,21,Sunday,April
2014-04-30 13:25:00,40.7563,-73.97,B02598,5.719791452958562,142.99478632396406,3.950269302217151,SUV,Completed,Cash,13,Wednesday,April
2014-04-06 11:02:00,40.6936,-74.1768,B02617,19.70266055384665,492.56651384616623,3.5175478478211497,Mini,Cancelled,Cash,11,Sunday,April
2014-04-20 14:56:00,40.7649,-73.9904,B02598,2.4394917889652783,60.98729472413196,3.758593404509611,Sedan,Completed,Card,14,Sunday,April
2014-04-05 22:21:00,40.7388,-73.9889,B02617,19.358239525996005,483.9559881499001,3.665059531844276,SUV,Completed,Cash,22,Saturday,April
2014-04-04 13:35:00,40.7613,-73.9688,B02682,12.177378570673117,304.4344642668279,4.092790637288955,Sedan,Cancelled,UPI,13,Friday,April
2014-04-17 19:21:00,40.76,-73.9721,B02682,5.116057135056566,127.90142837641416,4.278677191154294,Sedan,Completed,Card,19,Thursday,April
2014-04-02 11:34:00,40.7193,-73.9955,B02617,18.69346805055692,467.336701263923,4.609865753493144,Sedan,Completed,UPI,11,Wednesday,April
2014-04-19 20:20:00,40.7256,-74.0032,B02598,4.994195746408243,124.85489366020607,3.571998609613977,Sedan,Completed,Card,20,Saturday,April
2014-04-05 18:14:00,40.7221,-73.7902,B02682,15.03407339068491,375.85183476712274,3.8966657374940192,Sedan,Completed,Cash,18,Saturday,April
2014-04-15 14:18:00,40.7391,-74.0081,B02682,17.556892041676353,438.9223010419088,4.72946191160344,Mini,Cancelled,Card,14,Tuesday,April
2014-04-09 10:24:00,40.733,-73.9935,B02682,11.256297184254665,281.4074296063666,4.340298894473485,SUV,Completed,Cash,10,Wednesday,April
2014-04-21 15:44:00,40.7413,-73.9897,B02512,14.968051165711692,374.2012791427923,4.190897002041306,SUV,Cancelled,Cash,15,Monday,April
2014-04-05 00:22:00,40.7284,-73.9955,B02512,17.55734998912288,438.933749728072,4.279475624948685,Mini,Completed,UPI,0,Saturday,April
2014-04-10 14:46:00,40.7045,-74.0101,B02598,12.311412915509838,307.785322887746,4.832738706813885,Sedan,Completed,UPI,14,Thursday,April
2014-04-26 22:44:00,40.7266,-73.983,B02682,5.50161221897018,137.54030547425452,3.558015011923968,SUV,Completed,Cash,22,Saturday,April
2014-04-23 18:22:00,40.7422,-73.9779,B02598,10.567247726136912,264.1811931534228,4.6716665359409735,Mini,Completed,UPI,18,Wednesday,April
2014-04-10 08:03:00,40.7844,-73.9831,B02764,11.393482538619844,284.8370634654961,4.815092402389127,Sedan,Completed,Cash,8,Thursday,April
2014-04-15 06:04:00,40.6602,-73.9513,B02617,5.614416174863973,140.36040437159934,4.830974789551627,Mini,Completed,Cash,6,Tuesday,April
2014-04-23 15:53:00,40.7561,-73.9705,B02512,18.610129607166108,465.2532401791527,4.208766480453536,SUV,Completed,UPI,15,Wednesday,April
2014-04-08 20:52:00,40.7651,-73.9806,B02598,2.7298426886415696,68.24606721603924,4.65459896019872,Sedan,Completed,UPI,20,Tuesday,April
2014-04-15 19:23:00,40.7607,-73.9816,B02682,3.836800418322021,95.92001045805053,4.185658893578538,Mini,Completed,Card,19,Tuesday,April
